"","day","d_n","station","wetland"
"12665",2018-06-11,-0.523552344361111,"SC-A","ND"
"12666",2018-06-12,-0.539107323194445,"SC-A","ND"
"12667",2018-06-13,-0.534768025118056,"SC-A","ND"
"12668",2018-06-14,-0.527726292006944,"SC-A","ND"
"12669",2018-06-15,-0.515542408354167,"SC-A","ND"
"12670",2018-06-16,-0.5024305086875,"SC-A","ND"
"12671",2018-06-17,-0.487277575708334,"SC-A","ND"
"12672",2018-06-18,-0.471125458756945,"SC-A","ND"
"12673",2018-06-19,-0.454087637090278,"SC-A","ND"
"12674",2018-06-20,-0.437556311763889,"SC-A","ND"
"12675",2018-06-21,-0.422554212368056,"SC-A","ND"
"12676",2018-06-22,-0.411301767400463,"SC-A","ND"
"12677",2018-06-23,-0.409368430210649,"SC-A","ND"
"12678",2018-06-24,-0.413474316777778,"SC-A","ND"
"12679",2018-06-25,-0.453888118958334,"SC-A","ND"
"12680",2018-06-26,-0.441802135506945,"SC-A","ND"
"12681",2018-06-27,-0.425900876756945,"SC-A","ND"
"12682",2018-06-28,-0.410764762076389,"SC-A","ND"
"12683",2018-06-29,-0.392558511243056,"SC-A","ND"
"12684",2018-06-30,-0.372596607069445,"SC-A","ND"
"12685",2018-07-01,-0.352327547652778,"SC-A","ND"
"12686",2018-07-02,-0.329214956527778,"SC-A","ND"
"12687",2018-07-03,-0.305961150706019,"SC-A","ND"
"12688",2018-07-04,-0.282412050967593,"SC-A","ND"
"12689",2018-07-05,-0.257719129888889,"SC-A","ND"
"12690",2018-07-06,-0.234175518226852,"SC-A","ND"
"12691",2018-07-07,-0.212817754280093,"SC-A","ND"
"12692",2018-07-08,-0.188680899263889,"SC-A","ND"
"12693",2018-07-09,-0.163889664902778,"SC-A","ND"
"12694",2018-07-10,-0.139529864159722,"SC-A","ND"
"12695",2018-07-11,-0.11407174,"SC-A","ND"
"12696",2018-07-12,-0.088685137868056,"SC-A","ND"
"12697",2018-07-13,-0.064726851875,"SC-A","ND"
"12698",2018-07-14,-0.0409052366875,"SC-A","ND"
"12699",2018-07-15,-0.019162363208334,"SC-A","ND"
"12700",2018-07-16,0.000320306225068068,"SC-A","ND"
"12701",2018-07-17,0.0290451169570872,"SC-A","ND"
"12702",2018-07-18,0.0232888502550867,"SC-A","ND"
"12703",2018-07-19,0.0517665303571226,"SC-A","ND"
"12704",2018-07-20,0.0830451890702227,"SC-A","ND"
"12705",2018-07-21,0.0824296820500502,"SC-A","ND"
"12706",2018-07-22,-0.034405406861111,"SC-A","ND"
"12707",2018-07-23,-0.037576629840278,"SC-A","ND"
"12708",2018-07-24,-0.0700628554375,"SC-A","ND"
"12709",2018-07-25,-0.11904157674537,"SC-A","ND"
"12710",2018-07-26,-0.233416393337963,"SC-A","ND"
"12711",2018-07-27,-0.257812250152778,"SC-A","ND"
"12712",2018-07-28,-0.268347586472222,"SC-A","ND"
"12713",2018-07-29,-0.271329736368056,"SC-A","ND"
"12714",2018-07-30,-0.273209550060185,"SC-A","ND"
"12715",2018-07-31,-0.277894478925926,"SC-A","ND"
"12716",2018-08-01,-0.292893981812501,"SC-A","ND"
"12717",2018-08-02,-0.297290816173611,"SC-A","ND"
"12718",2018-08-03,-0.293926094243056,"SC-A","ND"
"12719",2018-08-04,-0.295781595166667,"SC-A","ND"
"12720",2018-08-05,-0.288624612451389,"SC-A","ND"
"12721",2018-08-06,-0.2780251895625,"SC-A","ND"
"12722",2018-08-07,-0.265858124208333,"SC-A","ND"
"12723",2018-08-08,-0.252570783131945,"SC-A","ND"
"12724",2018-08-09,-0.2381254579375,"SC-A","ND"
"12725",2018-08-10,-0.222346530180555,"SC-A","ND"
"12726",2018-08-11,-0.205547705388889,"SC-A","ND"
"12727",2018-08-12,-0.231890649090278,"SC-A","ND"
"12728",2018-08-13,-0.226997232333333,"SC-A","ND"
"12729",2018-08-14,-0.217075852430555,"SC-A","ND"
"12730",2018-08-15,-0.204601985902778,"SC-A","ND"
"12731",2018-08-16,-0.189283879527778,"SC-A","ND"
"12732",2018-08-17,-0.174462532583334,"SC-A","ND"
"12733",2018-08-18,-0.156963358430555,"SC-A","ND"
"12734",2018-08-19,-0.140545127942857,"SC-A","ND"
"12735",2018-08-20,-0.127395786275463,"SC-A","ND"
"12736",2018-08-21,-0.113621835759259,"SC-A","ND"
"12737",2018-08-22,-0.106449333,"SC-A","ND"
"12738",2018-08-23,-0.0917595228541671,"SC-A","ND"
"12739",2018-08-24,-0.073359950104167,"SC-A","ND"
"12740",2018-08-25,-0.055195302430556,"SC-A","ND"
"12741",2018-08-26,-0.037613098993056,"SC-A","ND"
"12742",2018-08-27,-0.019297617736111,"SC-A","ND"
"12743",2018-08-28,-0.00134558876388902,"SC-A","ND"
"12744",2018-08-29,0.0225813535421686,"SC-A","ND"
"12745",2018-08-30,0.0466632054602095,"SC-A","ND"
"12746",2018-08-31,0.0669199251528558,"SC-A","ND"
"12747",2018-09-01,0.0809080976400459,"SC-A","ND"
"12748",2018-09-02,0.101128390864933,"SC-A","ND"
"12749",2018-09-03,0.11974781730232,"SC-A","ND"
"12750",2018-09-04,0.137848016895605,"SC-A","ND"
"12751",2018-09-05,0.15810761970786,"SC-A","ND"
"12752",2018-09-06,0.178143918786735,"SC-A","ND"
"12753",2018-09-07,0.198370184755594,"SC-A","ND"
"12754",2018-09-08,0.206569708759817,"SC-A","ND"
"12755",2018-09-09,0.163367807618493,"SC-A","ND"
"12756",2018-09-10,0.0677594374085134,"SC-A","ND"
"12757",2018-09-11,0.0380979650621315,"SC-A","ND"
"12758",2018-09-12,-0.037751717180556,"SC-A","ND"
"12759",2018-09-13,-0.055677190944445,"SC-A","ND"
"12760",2018-09-14,-0.068600017527778,"SC-A","ND"
"12761",2018-09-15,-0.077727219666667,"SC-A","ND"
"12762",2018-09-16,-0.080495334583334,"SC-A","ND"
"12763",2018-09-17,-0.081619151,"SC-A","ND"
"12764",2018-09-18,-0.082867245791667,"SC-A","ND"
"12765",2018-09-19,-0.0869500205555561,"SC-A","ND"
"12766",2018-09-20,-0.086077593444444,"SC-A","ND"
"12767",2018-09-21,-0.082598153013889,"SC-A","ND"
"12768",2018-09-22,-0.076913686106482,"SC-A","ND"
"12769",2018-09-23,-0.079956676935185,"SC-A","ND"
"12770",2018-09-24,-0.149096643513889,"SC-A","ND"
"12771",2018-09-25,-0.186600387208334,"SC-A","ND"
"12772",2018-09-26,-0.200551431458334,"SC-A","ND"
"12773",2018-09-27,-0.214323316569445,"SC-A","ND"
"12774",2018-09-28,-0.238534231111111,"SC-A","ND"
"12775",2018-09-29,-0.258229154435685,"SC-A","ND"
"12776",2017-09-30,1.09984752262071,"AIK-E","QB"
"12777",2017-10-01,1.11131832127877,"AIK-E","QB"
"12778",2017-10-02,1.13252263530434,"AIK-E","QB"
"12779",2017-10-03,1.15493389761088,"AIK-E","QB"
"12780",2017-10-04,1.17495673124134,"AIK-E","QB"
"12781",2017-10-05,1.19143916155953,"AIK-E","QB"
"12782",2017-10-06,1.20888091556307,"AIK-E","QB"
"12783",2017-10-07,1.22844790616818,"AIK-E","QB"
"12784",2017-10-08,1.24536846190079,"AIK-E","QB"
"12785",2017-10-09,1.23614009530154,"AIK-E","QB"
"12786",2017-10-10,1.22129388582802,"AIK-E","QB"
"12787",2017-10-11,1.242284899497,"AIK-E","QB"
"12788",2017-10-12,1.22884059223624,"AIK-E","QB"
"12789",2017-10-13,1.23196170882871,"AIK-E","QB"
"12790",2017-10-14,1.23998510941681,"AIK-E","QB"
"12791",2017-10-15,1.24703658673785,"AIK-E","QB"
"12792",2017-10-16,1.24854259673715,"AIK-E","QB"
"12793",2017-10-17,1.26257397939438,"AIK-E","QB"
"12794",2017-10-18,1.27412157256018,"AIK-E","QB"
"12795",2017-10-19,1.28548786384449,"AIK-E","QB"
"12796",2017-10-20,1.2925822211025,"AIK-E","QB"
"12797",2017-10-21,1.30538832157314,"AIK-E","QB"
"12798",2017-10-22,1.32058039621912,"AIK-E","QB"
"12799",2017-10-23,1.33425510242496,"AIK-E","QB"
"12800",2017-10-24,1.33319240117951,"AIK-E","QB"
"12801",2017-10-25,1.33480054659107,"AIK-E","QB"
"12802",2017-10-26,1.34267499937112,"AIK-E","QB"
"12803",2017-10-27,1.35549699934999,"AIK-E","QB"
"12804",2017-10-28,1.36841719071553,"AIK-E","QB"
"12805",2017-10-29,1.33206389050378,"AIK-E","QB"
"12806",2017-10-30,1.13697655385802,"AIK-E","QB"
"12807",2017-10-31,1.15300710039222,"AIK-E","QB"
"12808",2017-11-01,1.16714284794188,"AIK-E","QB"
"12809",2017-11-02,1.17098814278487,"AIK-E","QB"
"12810",2017-11-03,1.17793233476138,"AIK-E","QB"
"12811",2017-11-04,1.18501827937541,"AIK-E","QB"
"12812",2017-11-05,1.1583988786604,"AIK-E","QB"
"12813",2017-11-06,1.15149295358037,"AIK-E","QB"
"12814",2017-11-07,1.14932899105962,"AIK-E","QB"
"12815",2017-11-08,1.03424089280136,"AIK-E","QB"
"12816",2017-11-09,1.0451752432072,"AIK-E","QB"
"12817",2017-11-10,1.04333850587939,"AIK-E","QB"
"12818",2017-11-11,1.0609358303213,"AIK-E","QB"
"12819",2017-11-12,1.07120241056814,"AIK-E","QB"
"12820",2017-11-13,1.06606494340003,"AIK-E","QB"
"12821",2017-11-14,1.06233311717795,"AIK-E","QB"
"12822",2017-11-15,1.06801128411688,"AIK-E","QB"
"12823",2017-11-16,1.06787604090728,"AIK-E","QB"
"12824",2017-11-17,1.07432470147299,"AIK-E","QB"
"12825",2017-11-18,1.08758186494898,"AIK-E","QB"
"12826",2017-11-19,1.07000696237668,"AIK-E","QB"
"12827",2017-11-20,1.07116654964187,"AIK-E","QB"
"12828",2017-11-21,1.07900259573174,"AIK-E","QB"
"12829",2017-11-22,1.07611168852442,"AIK-E","QB"
"12830",2017-11-23,1.08110135795124,"AIK-E","QB"
"12831",2017-11-24,1.08726177139812,"AIK-E","QB"
"12832",2017-11-25,1.08929724093855,"AIK-E","QB"
"12833",2017-11-26,1.09246201603389,"AIK-E","QB"
"12834",2017-11-27,1.10072502982851,"AIK-E","QB"
"12835",2017-11-28,1.10778010802128,"AIK-E","QB"
"12836",2017-11-29,1.11088078395883,"AIK-E","QB"
"12837",2017-11-30,1.11565814760305,"AIK-E","QB"
"12838",2017-12-01,1.11848693352038,"AIK-E","QB"
"12839",2017-12-02,1.12619048393741,"AIK-E","QB"
"12840",2017-12-03,1.12935942806438,"AIK-E","QB"
"12841",2017-12-04,1.13482370332171,"AIK-E","QB"
"12842",2017-12-05,1.13886633051563,"AIK-E","QB"
"12843",2017-12-06,1.12099947347866,"AIK-E","QB"
"12844",2017-12-07,1.12684854868152,"AIK-E","QB"
"12845",2017-12-08,1.13242484777007,"AIK-E","QB"
"12846",2017-12-09,1.13299466016404,"AIK-E","QB"
"12847",2017-12-10,1.13299284881027,"AIK-E","QB"
"12848",2017-12-11,1.12942652907415,"AIK-E","QB"
"12849",2017-12-12,1.12021793372613,"AIK-E","QB"
"12850",2017-12-13,1.12053485953214,"AIK-E","QB"
"12851",2017-12-14,1.12565314156744,"AIK-E","QB"
"12852",2017-12-15,1.13589367866507,"AIK-E","QB"
"12853",2017-12-16,1.13797955784063,"AIK-E","QB"
"12854",2017-12-17,1.14156446750502,"AIK-E","QB"
"12855",2017-12-18,1.14111212956394,"AIK-E","QB"
"12856",2017-12-19,1.14021722188959,"AIK-E","QB"
"12857",2017-12-20,1.14301773562368,"AIK-E","QB"
"12858",2017-12-21,1.15117152730281,"AIK-E","QB"
"12859",2017-12-22,1.15904490689447,"AIK-E","QB"
"12860",2017-12-23,1.16116907679138,"AIK-E","QB"
"12861",2017-12-24,1.15764396140249,"AIK-E","QB"
"12862",2017-12-25,1.15539916112471,"AIK-E","QB"
"12863",2017-12-26,1.16550678155527,"AIK-E","QB"
"12864",2017-12-27,1.1693235085386,"AIK-E","QB"
"12865",2017-12-28,1.17548552070804,"AIK-E","QB"
"12866",2017-12-29,1.17689318279601,"AIK-E","QB"
"12867",2017-12-30,1.18051920797656,"AIK-E","QB"
"12868",2017-12-31,1.18860863257379,"AIK-E","QB"
"12869",2018-01-01,1.19603960602749,"AIK-E","QB"
"12870",2018-01-02,1.20382913380527,"AIK-E","QB"
"12871",2018-01-03,1.20805778518027,"AIK-E","QB"
"12872",2018-01-04,1.20336636504138,"AIK-E","QB"
"12873",2018-01-05,1.2150025032636,"AIK-E","QB"
"12874",2018-01-06,1.22305864533304,"AIK-E","QB"
"12875",2018-01-07,1.2296131788886,"AIK-E","QB"
"12876",2018-01-08,1.22880129765249,"AIK-E","QB"
"12877",2018-01-09,1.22643328120804,"AIK-E","QB"
"12878",2018-01-10,1.2216627855599,"AIK-E","QB"
"12879",2018-01-11,1.19306719304138,"AIK-E","QB"
"12880",2018-01-12,1.10264470227286,"AIK-E","QB"
"12881",2018-01-13,0.965953603317039,"AIK-E","QB"
"12882",2018-01-14,0.984129751666377,"AIK-E","QB"
"12883",2018-01-15,0.988184909013599,"AIK-E","QB"
"12884",2018-01-16,0.993760794624711,"AIK-E","QB"
"12885",2018-01-17,0.998011752374711,"AIK-E","QB"
"12886",2018-01-18,1.00430616291175,"AIK-E","QB"
"12887",2018-01-19,1.0127253441849,"AIK-E","QB"
"12888",2018-01-20,1.01744662418027,"AIK-E","QB"
"12889",2018-01-21,1.02361545808767,"AIK-E","QB"
"12890",2018-01-22,1.02690358299508,"AIK-E","QB"
"12891",2018-01-23,1.00900914931916,"AIK-E","QB"
"12892",2018-01-24,0.976033953819156,"AIK-E","QB"
"12893",2018-01-25,0.984520644333044,"AIK-E","QB"
"12894",2018-01-26,0.988639888249711,"AIK-E","QB"
"12895",2018-01-27,0.989640842569155,"AIK-E","QB"
"12896",2018-01-28,0.952654984448785,"AIK-E","QB"
"12897",2018-01-29,0.893630191782119,"AIK-E","QB"
"12898",2018-01-30,0.901660486782119,"AIK-E","QB"
"12899",2018-01-31,0.914059408610822,"AIK-E","QB"
"12900",2018-02-01,0.9182544233886,"AIK-E","QB"
"12901",2018-02-02,0.921137256805267,"AIK-E","QB"
"12902",2018-02-03,0.926178851624711,"AIK-E","QB"
"12903",2018-02-04,0.918811020555266,"AIK-E","QB"
"12904",2018-02-05,0.8338088608886,"AIK-E","QB"
"12905",2018-02-06,0.851595539430266,"AIK-E","QB"
"12906",2018-02-07,0.851350169305266,"AIK-E","QB"
"12907",2018-02-08,0.796484276333044,"AIK-E","QB"
"12908",2018-02-09,0.816808570583044,"AIK-E","QB"
"12909",2018-02-10,0.812230098596933,"AIK-E","QB"
"12910",2018-02-11,0.601177092291377,"AIK-E","QB"
"12911",2018-02-12,0.632524276485822,"AIK-E","QB"
"12912",2018-02-13,0.657611158833044,"AIK-E","QB"
"12913",2018-02-14,0.669698027458044,"AIK-E","QB"
"12914",2018-02-15,0.679300744860822,"AIK-E","QB"
"12915",2018-02-16,0.685880771416378,"AIK-E","QB"
"12916",2018-02-17,0.693611995758971,"AIK-E","QB"
"12917",2018-02-18,0.659126694078415,"AIK-E","QB"
"12918",2018-02-19,0.665020888120081,"AIK-E","QB"
"12919",2018-02-20,0.679198418791378,"AIK-E","QB"
"12920",2018-02-21,0.693156190360822,"AIK-E","QB"
"12921",2018-02-22,0.702099984527488,"AIK-E","QB"
"12922",2018-02-23,0.702329775596933,"AIK-E","QB"
"12923",2018-02-24,0.702406254596933,"AIK-E","QB"
"12924",2018-02-25,0.692740512833044,"AIK-E","QB"
"12925",2018-02-26,0.697677303096933,"AIK-E","QB"
"12926",2018-02-27,0.707868601939525,"AIK-E","QB"
"12927",2018-02-28,0.7116400316386,"AIK-E","QB"
"12928",2018-03-01,0.715060460495081,"AIK-E","QB"
"12929",2018-03-02,0.704974438300636,"AIK-E","QB"
"12930",2018-03-03,0.714764930532118,"AIK-E","QB"
"12931",2018-03-04,0.718623461314526,"AIK-E","QB"
"12932",2018-03-05,0.722857885332839,"AIK-E","QB"
"12933",2018-03-06,0.723856725726563,"AIK-E","QB"
"12934",2018-03-07,0.664741645351563,"AIK-E","QB"
"12935",2018-03-08,0.643031169226563,"AIK-E","QB"
"12936",2018-03-09,0.661591607527489,"AIK-E","QB"
"12937",2018-03-10,0.678053712277489,"AIK-E","QB"
"12938",2018-03-11,0.687535160895544,"AIK-E","QB"
"12939",2018-03-12,0.694640095402488,"AIK-E","QB"
"12940",2018-03-13,0.697501330583044,"AIK-E","QB"
"12941",2018-03-14,0.703194767249711,"AIK-E","QB"
"12942",2018-03-15,0.707469447652489,"AIK-E","QB"
"12943",2018-03-16,0.7145749132636,"AIK-E","QB"
"12944",2018-03-17,0.719419055356192,"AIK-E","QB"
"12945",2018-03-18,0.726198186962673,"AIK-E","QB"
"12946",2018-03-19,0.730718355513599,"AIK-E","QB"
"12947",2018-03-20,0.711824501819155,"AIK-E","QB"
"12948",2018-03-21,0.669452185240451,"AIK-E","QB"
"12949",2018-03-22,0.663118000902488,"AIK-E","QB"
"12950",2018-03-23,0.654068457995081,"AIK-E","QB"
"12951",2018-03-24,0.6627062181386,"AIK-E","QB"
"12952",2018-03-25,0.679125480485822,"AIK-E","QB"
"12953",2018-03-26,0.690577502596933,"AIK-E","QB"
"12954",2018-03-27,0.696587123277489,"AIK-E","QB"
"12955",2018-03-28,0.701009804708045,"AIK-E","QB"
"12956",2018-03-29,0.708173337708044,"AIK-E","QB"
"12957",2018-03-30,0.715335336407118,"AIK-E","QB"
"12958",2018-03-31,0.723886349536748,"AIK-E","QB"
"12959",2018-04-01,0.727271489471933,"AIK-E","QB"
"12960",2018-04-02,0.730008682323785,"AIK-E","QB"
"12961",2018-04-03,0.731474411800637,"AIK-E","QB"
"12962",2018-04-04,0.731390025249711,"AIK-E","QB"
"12963",2018-04-05,0.741325921999711,"AIK-E","QB"
"12964",2018-04-06,0.742593844680267,"AIK-E","QB"
"12965",2018-04-07,0.746549744559896,"AIK-E","QB"
"12966",2018-04-08,0.751770262471933,"AIK-E","QB"
"12967",2018-04-09,0.756338761502026,"AIK-E","QB"
"12968",2018-04-10,0.757208592103878,"AIK-E","QB"
"12969",2018-04-11,0.7626164717636,"AIK-E","QB"
"12970",2018-04-12,0.765907547249711,"AIK-E","QB"
"12971",2018-04-13,0.773766295603878,"AIK-E","QB"
"12972",2018-04-14,0.779170280499711,"AIK-E","QB"
"12973",2018-04-15,0.780623440511285,"AIK-E","QB"
"12974",2018-04-16,0.663990369002026,"AIK-E","QB"
"12975",2018-04-17,0.664550388839989,"AIK-E","QB"
"12976",2018-04-18,0.684734294555267,"AIK-E","QB"
"12977",2018-04-19,0.696465736469619,"AIK-E","QB"
"12978",2018-04-20,0.708118752002026,"AIK-E","QB"
"12979",2018-04-21,0.718118971367766,"AIK-E","QB"
"12980",2018-04-22,0.727912119120081,"AIK-E","QB"
"12981",2018-04-23,0.734922458073785,"AIK-E","QB"
"12982",2018-04-24,0.739706054291378,"AIK-E","QB"
"12983",2018-04-25,0.726168386117766,"AIK-E","QB"
"12984",2018-04-26,0.732179600110822,"AIK-E","QB"
"12985",2018-04-27,0.716194780971933,"AIK-E","QB"
"12986",2018-04-28,0.713339596444773,"AIK-E","QB"
"12987",2018-04-29,0.720998087055266,"AIK-E","QB"
"12988",2018-04-30,0.726303286576099,"AIK-E","QB"
"12989",2018-05-01,0.736009215221933,"AIK-E","QB"
"12990",2018-05-02,0.746966779353877,"AIK-E","QB"
"12991",2018-05-03,0.755924028159433,"AIK-E","QB"
"12992",2018-05-04,0.763613531319155,"AIK-E","QB"
"12993",2018-05-05,0.772772245638599,"AIK-E","QB"
"12994",2018-05-06,0.776943891833044,"AIK-E","QB"
"12995",2018-05-07,0.780860785062211,"AIK-E","QB"
"12996",2018-05-08,0.789223079177951,"AIK-E","QB"
"12997",2018-05-09,0.797909700904803,"AIK-E","QB"
"12998",2018-05-10,0.8058366666386,"AIK-E","QB"
"12999",2018-05-11,0.815362728006655,"AIK-E","QB"
"13000",2018-05-12,0.827677086249711,"AIK-E","QB"
"13001",2018-05-13,0.752527439978877,"AIK-E","QB"
"13002",2018-05-14,0.763125800659433,"AIK-E","QB"
"13003",2018-05-15,0.774557994881655,"AIK-E","QB"
"13004",2018-05-16,0.695737002541377,"AIK-E","QB"
"13005",2018-05-17,0.689620924981192,"AIK-E","QB"
"13006",2018-05-18,0.607341146261285,"AIK-E","QB"
"13007",2018-05-19,0.5927040334511,"AIK-E","QB"
"13008",2018-05-20,0.620842286270544,"AIK-E","QB"
"13009",2018-05-21,0.666366942124711,"AIK-E","QB"
"13010",2018-05-22,0.687769377833044,"AIK-E","QB"
"13011",2018-05-23,0.688934974444155,"AIK-E","QB"
"13012",2018-05-24,0.7098969477636,"AIK-E","QB"
"13013",2018-05-25,0.728794696221933,"AIK-E","QB"
"13014",2018-05-26,0.743329778020544,"AIK-E","QB"
"13015",2018-05-27,0.753056065659433,"AIK-E","QB"
"13016",2018-05-28,0.749761390467303,"AIK-E","QB"
"13017",2018-05-29,0.752799306300637,"AIK-E","QB"
"13018",2018-05-30,0.759300729439526,"AIK-E","QB"
"13019",2018-05-31,0.766288348937211,"AIK-E","QB"
"13020",2018-06-01,0.772272299583044,"AIK-E","QB"
"13021",2018-06-02,0.778158172992766,"AIK-E","QB"
"13022",2018-06-03,0.779571264145544,"AIK-E","QB"
"13023",2018-06-04,0.7728057052011,"AIK-E","QB"
"13024",2018-06-05,0.786221160404803,"AIK-E","QB"
"13025",2018-06-06,0.798349396143229,"AIK-E","QB"
"13026",2018-06-07,0.810331224166377,"AIK-E","QB"
"13027",2018-06-08,0.821990199867767,"AIK-E","QB"
"13028",2018-06-09,0.817108467402489,"AIK-E","QB"
"13029",2018-06-10,0.776319136298322,"AIK-E","QB"
"13030",2018-06-11,0.722406575305266,"AIK-E","QB"
"13031",2018-06-12,0.729845928402488,"AIK-E","QB"
"13032",2018-06-13,0.747689081020544,"AIK-E","QB"
"13033",2018-06-14,0.768419492923322,"AIK-E","QB"
"13034",2018-06-15,0.788562857687211,"AIK-E","QB"
"13035",2018-06-16,0.804811812631655,"AIK-E","QB"
"13036",2018-06-17,0.820743344319155,"AIK-E","QB"
"13037",2018-06-18,0.836200777020544,"AIK-E","QB"
"13038",2018-06-19,0.849514850339989,"AIK-E","QB"
"13039",2018-06-20,0.862433605124711,"AIK-E","QB"
"13040",2018-06-21,0.867993026506655,"AIK-E","QB"
"13041",2018-06-22,0.86919343994647,"AIK-E","QB"
"13042",2018-06-23,0.853938475955729,"AIK-E","QB"
"13043",2018-06-24,0.8686912514511,"AIK-E","QB"
"13044",2018-06-25,0.853835736805266,"AIK-E","QB"
"13045",2018-06-26,0.875792822298322,"AIK-E","QB"
"13046",2018-06-27,0.887000890562211,"AIK-E","QB"
"13047",2018-06-28,0.900348954548322,"AIK-E","QB"
"13048",2018-06-29,0.918922729464988,"AIK-E","QB"
"13049",2018-06-30,0.93474069927934,"AIK-E","QB"
"13050",2018-07-01,0.948278450069155,"AIK-E","QB"
"13051",2018-07-02,0.968010740208044,"AIK-E","QB"
"13052",2018-07-03,0.988605484502026,"AIK-E","QB"
"13053",2018-07-04,1.00543009735156,"AIK-E","QB"
"13054",2018-07-05,1.02303490222193,"AIK-E","QB"
"13055",2018-07-06,1.03900071963397,"AIK-E","QB"
"13056",2018-07-07,1.0574193531224,"AIK-E","QB"
"13057",2018-07-08,1.0788730698886,"AIK-E","QB"
"13058",2018-07-09,1.1023776158886,"AIK-E","QB"
"13059",2018-07-10,1.12847802202054,"AIK-E","QB"
"13060",2018-07-11,1.15957541022193,"AIK-E","QB"
"13061",2018-07-12,1.18887447971499,"AIK-E","QB"
"13062",2018-07-13,1.21296412547193,"AIK-E","QB"
"13063",2018-07-14,1.24003007897888,"AIK-E","QB"
"13064",2018-07-15,1.26696148609693,"AIK-E","QB"
"13065",2018-07-16,1.28646309999277,"AIK-E","QB"
"13066",2018-07-17,1.30762441440943,"AIK-E","QB"
"13067",2018-07-18,1.2678160327011,"AIK-E","QB"
"13068",2018-07-19,1.31031693549971,"AIK-E","QB"
"13069",2018-07-20,1.33960361256221,"AIK-E","QB"
"13070",2018-07-21,1.29390510861082,"AIK-E","QB"
"13071",2018-07-22,1.02712405023582,"AIK-E","QB"
"13072",2018-07-23,1.08762619765943,"AIK-E","QB"
"13073",2018-07-24,0.943129395173322,"AIK-E","QB"
"13074",2018-07-25,0.862421448740452,"AIK-E","QB"
"13075",2018-07-26,0.831027763425637,"AIK-E","QB"
"13076",2018-07-27,0.8700248540136,"AIK-E","QB"
"13077",2018-07-28,0.895377288444155,"AIK-E","QB"
"13078",2018-07-29,0.920230661992766,"AIK-E","QB"
"13079",2018-07-30,0.932151767106192,"AIK-E","QB"
"13080",2018-07-31,0.940568115823785,"AIK-E","QB"
"13081",2018-08-01,0.9226694923261,"AIK-E","QB"
"13082",2018-08-02,0.941880238173322,"AIK-E","QB"
"13083",2018-08-03,0.955145449909433,"AIK-E","QB"
"13084",2018-08-04,0.957347230749711,"AIK-E","QB"
"13085",2018-08-05,0.975802215367767,"AIK-E","QB"
"13086",2018-08-06,0.991708077020544,"AIK-E","QB"
"13087",2018-08-07,1.00767041274971,"AIK-E","QB"
"13088",2018-08-08,1.02283219746499,"AIK-E","QB"
"13089",2018-08-09,1.04317313297888,"AIK-E","QB"
"13090",2018-08-10,1.06580649111082,"AIK-E","QB"
"13091",2018-08-11,1.08909824137471,"AIK-E","QB"
"13092",2018-08-12,0.961204640312211,"AIK-E","QB"
"13093",2018-08-13,0.971347136583044,"AIK-E","QB"
"13094",2018-08-14,0.990930717555267,"AIK-E","QB"
"13095",2018-08-15,1.01232784222193,"AIK-E","QB"
"13096",2018-08-16,1.03793980955527,"AIK-E","QB"
"13097",2018-08-17,1.06205795790249,"AIK-E","QB"
"13098",2018-08-18,1.08434061024971,"AIK-E","QB"
"13099",2018-08-19,1.10108207579138,"AIK-E","QB"
"13100",2018-08-20,1.1138603830298,"AIK-E","QB"
"13101",2018-08-21,1.1272940728099,"AIK-E","QB"
"13102",2018-08-22,1.1075750012636,"AIK-E","QB"
"13103",2018-08-23,1.1310588342011,"AIK-E","QB"
"13104",2018-08-24,1.15746143860388,"AIK-E","QB"
"13105",2018-08-25,1.17939940434693,"AIK-E","QB"
"13106",2018-08-26,1.20041360290943,"AIK-E","QB"
"13107",2018-08-27,1.22375368365249,"AIK-E","QB"
"13108",2018-08-28,1.24695939504138,"AIK-E","QB"
"13109",2018-08-29,1.27365747039554,"AIK-E","QB"
"13110",2018-08-30,1.3006765097011,"AIK-E","QB"
"13111",2018-08-31,1.3233907727011,"AIK-E","QB"
"13112",2018-09-01,1.3387503052011,"AIK-E","QB"
"13113",2018-09-02,1.3545957980136,"AIK-E","QB"
"13114",2018-09-03,1.37518157254832,"AIK-E","QB"
"13115",2018-09-04,1.39682872925434,"AIK-E","QB"
"13116",2018-09-05,1.41584214039786,"AIK-E","QB"
"13117",2018-09-06,1.43799154461082,"AIK-E","QB"
"13118",2018-09-07,1.46126877802749,"AIK-E","QB"
"13119",2018-09-08,1.4648753293886,"AIK-E","QB"
"13120",2018-09-09,1.37363021727749,"AIK-E","QB"
"13121",2018-09-10,1.20479928408304,"AIK-E","QB"
"13122",2018-09-11,1.18550380023819,"AIK-E","QB"
"13123",2018-09-12,1.08076096816638,"AIK-E","QB"
"13124",2018-09-13,1.09960135737471,"AIK-E","QB"
"13125",2018-09-14,1.10515989358304,"AIK-E","QB"
"13126",2018-09-15,1.11610595045804,"AIK-E","QB"
"13127",2018-09-16,1.13461209811082,"AIK-E","QB"
"13128",2018-09-17,1.15046343306915,"AIK-E","QB"
"13129",2018-09-18,1.15932508312471,"AIK-E","QB"
"13130",2018-09-19,1.16804050249971,"AIK-E","QB"
